"","PLT_CN","PREV_PLT_CN","PLOT.STATEAB","INVYR","ELEV","LAT","LON","TPH.PICO","TPH.PIEN","TPH.ABLA","TPH.total","TPH.Allhosts","QMD.PICO","QMD.PIEN","QMD.ABLA","QMD.Allhosts","QMD.total","BA.PICO","BA.PIEN","BA.ABLA","BA.total","BA.Allhosts","BA.Otherhosts","SDI.PICO","SDI.PIEN","SDI.ABLA","stand.MPB","stand.SB","stand.WBBB","stand.allBBs","BA.MPB","BA.SB","BA.WBBB","BA.allBBs","agentSB","agentMPB","agentWBBB","agents","nagents","hostsPICO","hostsPIEN","hostsABLA","hosts","nhosts","STATEFP","STATENS","AFFGEOID","GEOID","STUSPS","NAME","LSAD","ALAND","AWATER"
"6114",40395382010690,-9999,"92786.MT",2011,6130,47.184287,-113.898861,118.9671405464,0,0,208.1924959562,118.9671405464,18.9534469820136,0,0,18.9534469820136,20.3805748902513,3.35655474082384,0,0,6.79185231932107,3.35655474082384,0,4.98701196491518,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6115",40395385010690,-9999,"82079.MT",2012,6350,47.624992,-113.892357,0,252.8051736611,133.8380331147,386.6432067758,386.6432067758,0,34.7292790731564,27.5623487468765,32.42816655554,32.42816655554,0,23.9479198204106,7.98550331605226,31.9334231364628,31.9334231364628,0,0,27.330011938481,10.1047164915845,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6116",40395388010690,-9999,"86849.MT",2012,6780,47.924625,-113.015674,0,118.9671405464,282.5469587977,520.4812398905,401.5140993441,0,35.2323728692803,19.4092532246051,25.1574478243926,28.7902345408002,0,11.5984809052996,8.35985204099137,33.8833067828496,19.9583329462909,13.9249738365587,0,13.3714413852819,12.1604571139288,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6117",40395390010690,-9999,"81619.MT",2012,5520,47.751532,-113.008605,29.7417851366,446.126777049,59.4835702732,639.4483804369,535.3521324588,26.1076912039345,32.0940500321581,17.5540463996197,30.5034800765057,32.746212521628,1.59218771295561,36.090894261622,1.43959991746413,53.8539974567754,39.1226818920417,0,2.01787066650458,41.975590643046,2.18747554954764,2,0,0,2,1.59218771295561,0,0,1.59218771295561,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6118",40395391010690,-9999,"92481.MT",2011,6750,47.705618,-113.064062,862.5117689614,0,0,862.5117689614,862.5117689614,16.8967118939629,0,0,16.8967118939629,16.8967118939629,19.3401451565565,0,0,19.3401451565565,19.3401451565565,0,29.8751340729486,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6119",40395393010690,-9999,"89346.MT",2011,5720,47.565922,-113.068622,29.7417851366,74.3544628415,312.2887439343,416.3849919124,416.3849919124,30.2915633469123,46.4672851025321,21.7483648471284,28.3876352534993,28.3876352534993,2.14338757666931,12.6093279554321,11.6011182252216,26.353833757323,26.353833757323,0,2.6124496074198,13.0402098909395,15.6639426743627,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6120",40395394010690,-9999,"82104.MT",2012,6410,47.565234,-113.007855,713.8028432784,0,74.3544628415,847.6408763931,788.1573061199,21.1177362778305,0,17.120429060044,20.7735168668877,20.4401278088496,25.0013407492851,0,1.7116959814245,27.8143815301682,26.7130367307096,0.584731502722933,35.2232129166899,0,2.63491662100752,7,0,0,7,5.19943855037214,0,0,5.19943855037214,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6121",40395396010690,-9999,"94713.MT",2011,6640,47.52308,-112.863582,44.6126777049,29.7417851366,0,327.1596365026,74.3544628415,26.6138997267718,38.6881273777887,0,31.9951289292605,29.8467931763044,2.48179339867043,3.49633269669382,0,22.8899777716696,5.97812609536425,4.33025325605397,3.21711234513893,3.73118486034449,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","absent","PICO+PIEN",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6122",40395400010690,-9999,"84545.MT",2012,5800,47.478193,-112.852654,237.9342810928,133.8380331147,44.6126777049,535.3521324588,416.3849919124,30.7819156445794,27.4304320539555,29.7440398735612,29.6325125736677,28.5908940981798,17.7067399008188,7.9092470943054,3.09990583640705,34.3704574484558,28.7158928315312,0,21.2944419354752,9.66991870759258,3.70596149469302,9,0,0,9,12.6234941310135,0,0,12.6234941310135,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6123",40395403010690,-9999,"81184.MT",2012,6780,47.430346,-112.995375,59.4835702732,0,743.544628415,817.8990912565,803.0281986882,19.6841806281085,0,18.9735449782058,19.027094871768,19.0563412476124,1.81018104251456,0,21.0229813228338,23.3275468227408,22.8331623653483,0.494384457392418,2.65473458964624,0,30.7447108567242,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6124",40395415010690,-9999,"84870.MT",2011,6170,47.251925,-113.044177,371.7723142075,0,0,386.6432067758,371.7723142075,26.5196922546247,0,0,26.5196922546247,26.2116999918269,20.5354538972387,0,0,20.8636871995404,20.5354538972387,0,25.9895113107847,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6125",40395417010690,-9999,"88122.MT",2012,6160,47.258278,-112.646054,713.8028432784,0,0,743.544628415,713.8028432784,15.8963639579412,0,0,15.8963639579412,16.4107982767445,14.1665523414207,0,0,15.7273936233026,14.1665523414207,0,22.5337828691145,0,0,10,0,0,10,3.46973344147975,0,0,3.46973344147975,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6126",40395419010690,-9999,"83046.MT",2011,6240,47.206283,-113.043573,0,29.7417851366,297.417851366,327.1596365026,327.1596365026,0,46.113768204301,33.0260075304297,34.422048103452,34.422048103452,0,4.96727904523176,25.4782435431941,30.4455225884259,30.4455225884259,0,0,5.17393595020532,28.5810890302052,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6127",40395420010690,-9999,"89925.MT",2011,6500,47.214381,-112.721117,1011.2206946444,0,74.3544628415,1085.5751574859,1085.5751574859,19.0778200783312,0,14.4597182821796,18.7977396455218,18.7977396455218,28.9063826819028,0,1.22100377192299,30.1273864538258,30.1273864538258,0,42.4227253433412,0,2.02702143485363,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6128",40395424010690,-9999,"87588.MT",2012,6170,47.122759,-112.644369,669.1901655735,0,59.4835702732,728.6737358467,728.6737358467,19.8736312042979,0,20.2735124485127,19.9065756769886,19.9065756769886,20.7584204586508,0,1.92019495926398,22.6786154179147,22.6786154179147,0,29.7651399763247,0,2.70817579266408,6,0,0,6,5.14458229599298,0,0,5.14458229599298,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6129",40395425010690,-9999,"80908.MT",2012,6030,47.126522,-112.44687,847.6408763931,0,0,862.5117689614,847.6408763931,15.8447674931594,0,0,15.8447674931594,16.5363895196269,16.7137512741586,0,0,18.5240830206687,16.7137512741586,0,26.5801876495713,0,0,2,0,0,2,0.689998243612615,0,0,0.689998243612615,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6130",40395429010690,-9999,"85370.MT",2011,4900,46.944711,-112.589689,14.8708925683,0,0,44.6126777049,14.8708925683,20.828,0,0,20.828,30.4549424779186,0.50666683302951,0,0,3.24985631197646,0.50666683302951,0,0.727951028233494,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6131",40395431010690,-9999,"86415.MT",2012,5350,46.989794,-112.445846,237.9342810928,0,0,431.2558844807,237.9342810928,17.1584003187943,0,0,17.1584003187943,18.4653536302356,5.50175076543972,0,0,11.5488992907646,5.50175076543972,0.539897064047656,8.49781474250273,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6132",40395438010690,-9999,"92979.MT",2011,6050,46.902917,-111.982225,118.9671405464,0,0,356.9014216392,118.9671405464,19.7064963273536,0,0,19.7064963273536,22.5847043888853,3.62857545278645,0,0,14.2977401695445,3.62857545278645,0.26230030424981,5.07299849887744,0,0,5,0,0,5,2.9523666247664,0,0,2.9523666247664,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6133",40395440010690,-9999,"93527.MT",2011,6150,46.852604,-112.511779,520.4812398905,0,0,579.9648101637,520.4812398905,22.5123601529725,0,0,22.5123601529725,23.274118829336,20.7175043238597,0,0,24.673936318959,20.7175043238597,0,28.1132715592451,0,0,18,0,0,18,15.0843396743029,0,0,15.0843396743029,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6134",40395442010690,-9999,"82484.MT",2011,5720,46.867403,-111.780632,0,14.8708925683,0,907.1244466663,14.8708925683,0,12.7,0,12.7,20.5626874383803,0,0.188379994433935,0,30.1242970219171,0.188379994433935,1.27631213828879,0,0.329876977693224,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6135",40395446010690,-9999,"80072.MT",2012,6390,46.766398,-112.309121,118.9671405464,0,0,1323.5094385787,118.9671405464,17.8578438788114,0,0,17.8578438788114,18.1902093618851,2.9797193999582,0,0,34.3947961437366,2.9797193999582,0,4.54061034939005,0,0,4,0,0,4,1.62865807987802,0,0,1.62865807987802,"absent","MPB","absent","MPB",1,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6136",40395448010690,-9999,"81419.MT",2011,6640,46.721706,-112.323983,29.7417851366,59.4835702732,0,193.3216033879,89.2253554098,15.1135336040252,32.0392583559607,0,27.5768444532728,29.9309908494652,0.533567496234676,4.79570254630133,0,13.6023165820922,5.32927004253601,0,0.871508969987928,5.34931330582669,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","absent","PICO+PIEN",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6137",40395457010690,-9999,"88638.MT",2012,6900,46.453508,-112.306332,416.3849919124,59.4835702732,104.0962479781,579.9648101637,579.9648101637,24.0006480329178,38.2898154996861,22.9495310253982,25.6605442274961,25.6605442274961,18.8378487393979,6.84942124562008,4.30598991277087,29.9932598977889,29.9932598977889,0,24.5903072827768,7.53492447745834,5.73022477336309,21,0,0,21,16.1599894425206,0,0,16.1599894425206,"absent","MPB","absent","MPB",1,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6138",40395461010690,-9999,"80754.MT",2011,6700,47.062217,-112.336814,743.544628415,0,14.8708925683,817.8990912565,758.4155209833,17.0229655442288,0,17.018,17.0228681945384,17.1663415321961,16.922627011987,0,0.338255118005573,18.9297781766817,17.2608821299926,0,26.0708385848247,0,0.526889670338193,31,0,0,31,11.5549274505864,0,0,11.5549274505864,"absent","MPB","absent","MPB",1,"PICO","absent","ABLA","PICO+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6139",40395498010690,-9999,"84404.MT",2011,5830,48.977671,-115.982183,0,386.6432067758,208.1924959562,594.835702732,594.835702732,0,25.1444210848512,21.4196387858032,23.9068518755607,23.9068518755607,0,19.19923692072,7.50204489833701,26.701281819057,26.701281819057,0,0,24.8370070130034,10.4949425960485,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6140",40395499010690,-9999,"86970.MT",2011,4610,48.972992,-115.641233,0,0,14.8708925683,133.8380331147,14.8708925683,0,0,17.272,17.272,51.9388424035637,0,0,0.348427637705005,28.3566145061468,0.348427637705005,0,0,0,0.539528337973504,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","ABLA","ABLA",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6141",40395501010690,-9999,"95601.MT",2011,4260,48.931115,-115.765713,0,74.3544628415,0,713.8028432784,74.3544628415,0,13.9884605300226,0,13.9884605300226,19.2020752177119,0,1.14271304623625,0,20.671162845229,1.14271304623625,0,0,1.92352752863976,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6142",40395504010690,-9999,"82680.MT",2012,4050,48.890464,-115.783236,0,29.7417851366,29.7417851366,490.7394547539,59.4835702732,0,27.8758490812388,20.4410829947926,24.4427988986532,32.4695788588754,0,1.81515427436762,0.976034427161101,40.634469023373,2.79118870152872,0,0,2.27795385863541,1.40199539275645,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6143",40395507010690,-9999,"88540.MT",2012,5290,48.836655,-115.903082,0,59.4835702732,1606.0563973764,1784.507108196,1665.5399676496,0,23.8421994790749,17.0235277092225,17.3133555580243,17.446213314069,0,2.65570580953184,36.5552886239005,42.6590264995533,39.2109944334324,0,0,3.54440505620976,56.1045065639944,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6144",40395508010690,-9999,"89767.MT",2012,4720,48.840933,-115.575344,89.2253554098,104.0962479781,133.8380331147,520.4812398905,327.1596365026,20.1371439219501,26.6236522448958,31.9560310704846,27.4569503537314,29.8034432258135,2.84167454003702,5.79509609277224,10.7343441948322,36.3101685751431,19.3711148276415,0,4.10631721851644,7.302513590031,12.4103923436129,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6145",40395509010690,-9999,"95065.MT",2011,2830,48.828667,-115.229419,0,14.8708925683,0,386.6432067758,14.8708925683,0,31.496,0,31.496,31.6381210372745,0,1.15861231776647,0,30.3963930858775,1.15861231776647,0.338255118005573,0,1.41083003344045,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","absent","PIEN",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6146",40395511010690,-9999,"90164.MT",2012,4880,48.794821,-116.045936,0,14.8708925683,59.4835702732,297.417851366,74.3544628415,0,41.402,19.2797545108852,25.3020210259971,30.6767967656338,0,2.00202722884608,1.73656214068978,21.9825136624825,3.73858936953586,0,0,2.18524516018231,2.54239302094329,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6147",40395512010690,-9999,"85446.MT",2011,4810,48.79566,-115.979629,0,74.3544628415,74.3544628415,431.2558844807,148.708925683,0,33.7039911345823,23.5689554965849,29.0813916585847,30.9677480459023,0,6.63376382799212,3.24397885615013,32.48213638425,9.87774268414224,2.28135708459272,0,7.7828270297819,4.35025154123142,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6148",40395513010690,-9999,"88153.MT",2011,5500,48.789731,-115.439934,609.7065953003,59.4835702732,118.9671405464,847.6408763931,788.1573061199,22.7093060198333,26.3092385864738,22.5015903437957,22.9698294569859,23.1429712401965,24.69556234232,3.23373098445292,4.73089982821606,35.6566406984529,32.660193154989,0,33.4440025029743,3.91397577974177,6.49292437004349,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","ABLA","PICO+PIEN+ABLA",3,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6149",40395515010690,-9999,"85852.MT",2011,5930,48.776036,-114.682676,0,59.4835702732,356.9014216392,416.3849919124,416.3849919124,0,50.4356320174537,27.5542200155741,31.8459757964577,31.8459757964577,0,11.8839896248636,21.2821168431771,33.1661064680407,33.1661064680407,0,0,11.5465281429613,26.1096318375412,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6150",40395516010690,-9999,"84792.MT",2011,4570,48.750554,-115.770729,267.6760662294,14.8708925683,0,624.5774878686,282.5469587977,33.3320096537181,17.272,0,32.6840807862498,26.6921941666205,23.3573108618613,0.348427637705005,0,34.9498389593368,23.7057384995663,0,27.476755012833,0.539528337973504,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","PIEN","absent","PICO+PIEN",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6151",40395517010690,-9999,"93071.MT",2012,4230,48.740527,-115.371785,29.7417851366,0,0,565.0939175954,29.7417851366,17.0624866300314,0,0,17.0624866300314,18.6413104717792,0.680051779906504,0,0,15.4228208483018,0.680051779906504,0,1.05143462304777,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"PICO","absent","absent","PICO",1,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6152",40395519010690,-9999,"93865.MT",2012,5460,48.701813,-115.580828,0,282.5469587977,89.2253554098,520.4812398905,371.7723142075,0,15.3464640947199,15.0607935824555,15.2783903131187,15.2431444375121,0,5.22633921357731,1.58955039303354,9.49827002335453,6.81588960661084,0,0,8.43180860025448,2.587089815204,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","PIEN","ABLA","PIEN+ABLA",2,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
"6153",40395520010690,-9999,"88803.MT",2012,5670,48.694676,-115.168861,0,0,0,59.4835702732,0,0,0,0,0,13.1498672616875,0,0,0,0.807848768130485,0,0,0,0,0,0,0,0,0,0,0,0,0,"absent","absent","absent","none",0,"absent","absent","absent","none",0,"30","00767982","0400000US30","30","MT","Montana","00",376962738765,3869208832
